online_order,book_table,rate,votes,rest_type,cuisines,cost,city
0,1,4.1,568,22,1349,2500,21
0,1,4.4,195,37,1100,2000,21
0,1,4.2,549,26,1404,1500,21
0,0,4.1,268,20,1370,600,21
1,1,4.4,232,5,122,2000,21
0,1,4.3,454,37,558,3000,21
1,0,4.0,114,20,972,1000,21
0,1,4.1,613,27,624,2800,21
0,0,3.8,623,46,1254,3000,21
0,1,4.1,338,21,1050,1800,21
1,0,4.1,119,14,350,500,21
0,0,2.6,408,57,1196,1000,21
1,1,3.8,200,20,982,1600,21
0,1,4.1,274,37,994,3000,21
0,1,4.0,195,47,1368,3000,21
0,0,4.1,116,37,34,3000,21
0,0,4.1,171,37,521,2500,21
0,1,3.9,317,13,404,800,21
0,0,3.0,108,20,1304,800,21
0,1,4.2,261,21,1661,1500,21
1,0,3.6,37,20,1474,750,21
0,0,3.4,10,62,1209,350,21
1,0,3.8,262,13,332,700,21
0,0,3.8,84,37,965,2500,21
0,0,3.7,82,37,965,2500,21
1,1,2.2,409,20,1109,1000,21
1,0,4.4,231,62,319,700,21
0,0,4.0,1466,33,788,450,21
0,0,2.7,77,62,1235,500,21
1,0,3.9,121,62,1474,400,21
1,0,3.9,119,62,826,500,21
0,0,3.9,76,62,1547,200,21
0,0,3.8,86,62,1597,250,21
0,1,4.5,2216,20,1103,1800,21
1,1,4.2,4752,20,1206,1500,21
0,0,4.6,4021,54,647,1500,21
0,1,4.2,3133,46,624,2500,21
0,1,4.5,8413,61,11,2000,21
0,1,4.4,888,37,148,3000,21
0,1,4.4,2136,37,1314,2200,21
1,1,4.4,2242,39,1014,3000,21
0,0,4.3,1792,20,43,800,21
0,0,4.3,1363,20,286,700,21
0,0,4.6,2293,13,495,1100,21
0,0,4.5,1602,21,1547,1500,21
0,1,4.4,371,54,139,1500,21
1,1,4.1,2169,27,539,2000,21
0,0,4.4,2428,25,1124,1500,21
0,1,4.5,5284,21,5,2500,21
0,1,4.5,681,37,1086,3500,21
1,1,4.5,1250,21,146,1700,21
0,1,4.3,2233,55,694,1700,21
1,0,4.3,7574,46,33,1500,21
0,1,4.4,2054,21,927,1200,21
1,1,4.5,1135,21,208,1200,21
1,1,4.4,3712,23,1464,1300,21
0,1,4.6,1092,20,802,1500,21
0,0,4.2,643,60,671,1300,21
0,1,4.3,165,37,18,2800,21
0,1,4.1,1341,21,810,2100,21
0,0,3.8,2330,20,1591,700,21
1,1,4.3,3496,61,646,1700,21
1,0,4.6,2519,20,809,1600,21
0,1,4.2,191,20,1580,1000,21
0,1,4.3,768,40,1411,3000,21
1,1,4.2,2855,22,1010,800,21
0,1,4.3,485,54,1124,2000,21
0,0,4.3,1050,46,1114,1500,21
1,1,4.2,2936,20,970,1000,21
1,1,4.4,498,5,1124,1900,21
1,1,4.5,1426,21,521,1700,21
0,1,4.3,673,20,1013,2000,21
0,1,4.4,1210,20,1068,1100,21
0,1,4.3,2716,5,718,1300,21
0,1,4.6,1438,37,1623,2200,21
1,1,4.3,772,20,1494,1400,21
1,1,4.4,1853,20,1009,1500,21
1,0,4.3,2157,20,239,600,21
0,0,4.5,3595,13,338,900,21
0,1,4.4,219,5,125,1200,21
0,1,4.2,144,37,988,2500,21
0,1,4.4,1084,20,1325,1600,21
1,1,4.1,864,20,1534,1400,21
0,0,4.3,1721,46,711,1300,21
0,0,4.3,465,25,173,1500,21
0,1,4.1,1739,13,386,1000,21
0,1,4.4,133,21,1225,1000,21
0,0,4.4,2652,13,332,600,21
0,1,4.3,689,37,805,2500,21
0,1,4.4,571,37,965,4000,21
0,0,4.3,1191,20,521,550,21
1,0,4.4,2139,20,1402,750,21
0,1,4.2,1430,57,898,1300,21
0,1,4.2,261,57,31,1500,21
0,1,4.2,479,46,878,3000,21
0,0,4.1,1014,20,1231,500,21
0,1,4.2,337,21,1375,1000,21
0,0,4.3,2272,5,885,1100,21
1,0,4.0,785,20,42,650,21
0,1,4.3,300,5,1104,1200,21
0,1,4.2,2079,20,807,1500,21
1,1,4.2,2291,21,815,1400,21
0,0,4.3,698,20,1658,1500,21
0,0,4.2,1345,57,697,1100,21
1,0,3.9,120,20,513,600,21
1,1,4.3,509,21,558,1300,21
1,1,4.2,986,21,913,1000,21
1,0,4.0,1104,20,1050,1300,21
1,0,4.2,3576,13,459,650,21
1,1,4.4,219,20,1529,850,21
1,1,4.3,969,13,385,750,21
0,1,4.5,556,20,1082,1800,21
1,1,4.0,938,21,22,1000,21
1,0,4.0,56,20,1019,1500,21
0,0,4.3,166,13,499,750,21
1,1,4.4,722,20,1090,1000,21
0,1,4.4,127,20,521,1200,21
0,1,4.3,620,37,1326,3400,21
1,0,4.3,580,13,407,700,21
1,0,4.3,860,20,1655,1800,21
0,0,4.0,53,37,143,2000,21
0,1,4.2,82,37,1015,3000,21
0,1,4.1,102,57,664,1000,21
1,1,4.2,859,20,1534,1400,21
0,1,4.3,362,37,1375,3500,21
1,1,4.3,79,20,1541,700,21
1,1,4.2,409,5,892,1600,21
0,0,4.3,74,13,480,400,21
0,0,4.3,795,16,453,900,21
1,0,4.1,1134,20,14,1500,21
0,1,3.9,684,21,1559,1200,21
0,0,4.1,4443,26,12,1200,21
0,0,4.1,801,20,1376,800,21
0,1,4.3,330,20,1279,1200,21
0,1,4.3,237,37,1013,4000,21
0,0,3.9,172,20,1196,500,21
0,1,4.0,182,20,1156,1300,21
1,0,4.1,118,13,169,700,21
0,1,4.2,275,38,1156,4000,21
1,1,4.2,354,20,1549,1200,21
0,1,4.0,930,20,1491,800,21
1,1,4.1,461,20,1156,600,21
0,0,4.1,1545,57,760,1200,21
0,1,4.1,558,60,878,1100,21
0,0,3.9,952,57,1196,1100,21
0,0,4.0,516,4,1235,1000,21
1,0,4.0,167,21,1156,1700,21
1,0,4.3,911,20,1013,2000,21
1,0,4.3,99,20,1088,550,21
1,0,4.0,1218,4,663,2000,21
1,0,4.3,151,20,294,650,21
0,1,3.7,57,37,1156,3000,21
1,1,4.3,1054,20,981,1600,21
1,0,4.3,329,20,1375,800,21
0,0,4.2,38,4,897,2000,21
0,1,3.9,312,37,1347,2000,21
0,1,4.3,430,38,521,3500,21
1,1,4.0,190,21,1361,1300,21
1,0,4.1,486,13,345,700,21
1,0,4.0,363,20,610,1000,21
1,0,4.0,178,20,236,750,21
1,0,3.9,464,16,340,800,21
0,1,4.4,185,21,1013,1800,21
1,0,4.2,176,20,1151,800,21
1,0,3.9,207,20,1235,650,21
1,0,3.9,366,20,1263,800,21
0,1,4.1,126,20,644,2000,21
0,1,3.9,183,20,1320,2200,21
1,0,3.9,227,20,1342,950,21
1,0,3.7,66,13,483,800,21
0,1,4.2,178,37,624,3000,21
1,0,4.2,1770,20,625,750,21
0,0,2.0,397,46,878,1500,21
1,1,4.1,302,20,914,1000,21
0,1,4.0,749,57,886,1100,21
1,0,4.1,54,20,931,550,21
1,0,4.0,111,20,1258,700,21
0,0,4.2,619,13,369,500,21
0,0,4.2,116,22,1074,1000,21
0,0,3.9,190,4,878,600,21
0,0,4.0,228,20,1435,700,21
1,0,3.7,281,20,1272,800,21
0,0,4.0,58,20,1095,2000,21
1,0,3.7,110,20,1136,700,21
1,1,3.8,203,20,1258,1200,21
0,0,4.2,700,62,1547,300,21
1,0,4.3,129,20,1654,700,21
1,0,3.9,88,20,1242,500,21
0,0,3.9,235,5,996,1000,21
0,1,3.8,95,14,353,1000,21
0,0,3.6,62,20,1423,450,21
1,0,4.1,118,20,640,1000,21
0,0,2.5,434,20,602,650,21
0,0,4.0,102,20,521,550,21
1,0,3.8,74,13,343,650,21
0,0,4.0,104,19,471,1200,21
0,0,3.1,122,21,1304,1200,21
0,0,3.7,298,57,1296,1000,21
0,0,4.0,95,46,878,2000,21
0,1,4.0,64,46,878,1500,21
1,0,2.9,50,62,1589,350,21
1,0,3.8,59,69,853,300,21
1,0,3.6,42,20,1599,400,21
0,0,4.0,166,62,617,400,21
0,0,3.5,56,21,154,1800,21
1,0,4.2,383,13,1478,500,21
1,0,3.7,70,10,511,500,21
0,0,3.9,73,46,1621,2500,21
0,0,2.8,132,20,1440,650,21
0,0,3.9,135,20,984,800,21
0,0,3.9,90,20,1393,1400,21
1,0,2.8,303,20,235,500,21
1,0,3.6,124,13,362,600,21
1,0,3.6,118,20,521,500,21
1,1,3.8,81,20,604,800,21
0,0,3.7,53,20,1591,600,21
1,0,3.8,265,20,604,850,21
1,1,4.0,1025,20,1395,700,21
1,0,3.8,38,20,213,400,21
0,1,4.1,100,46,887,2400,21
0,1,3.8,110,4,1196,1400,21
0,1,4.0,103,20,1156,1900,21
0,0,3.7,145,22,571,1000,21
0,0,3.9,122,20,1016,500,21
1,1,3.9,95,21,1147,1300,21
1,0,4.0,134,12,821,250,21
0,1,3.9,105,20,585,1000,21
0,0,3.8,99,13,420,600,21
0,0,3.7,57,20,1196,700,21
0,0,3.8,67,20,1547,500,21
0,1,4.3,165,37,1009,3000,21
0,0,3.7,125,20,558,600,21
0,0,4.0,209,20,558,500,21
0,0,3.8,151,20,624,800,21
0,0,3.5,140,20,1156,600,21
0,0,3.7,68,20,1587,500,21
0,1,3.6,278,21,56,800,21
0,0,1.8,225,20,1304,1200,21
0,0,3.9,42,20,617,500,21
1,1,3.8,197,20,274,800,21
0,0,3.8,52,20,1314,1200,21
0,0,3.7,32,20,1335,800,21
0,0,2.2,48,20,1050,600,21
1,0,3.9,215,20,1481,800,21
0,0,3.8,216,20,976,2000,21
1,0,3.6,52,20,1234,600,21
0,0,3.6,104,13,404,800,21
0,0,4.1,121,20,1196,600,21
1,0,4.4,1109,1,179,600,21
1,0,4.0,1087,66,782,550,21
1,0,4.0,871,62,1608,400,21
0,0,4.4,180,62,1032,250,21
0,0,4.1,364,62,1181,400,21
0,0,3.4,225,62,1640,300,21
0,0,3.9,86,62,521,500,21
0,0,4.0,1221,62,1547,200,21
1,0,3.9,114,62,1156,150,21
1,0,4.1,47,30,789,300,21
1,1,4.1,118,62,449,300,21
1,0,4.2,288,62,322,500,21
0,0,4.0,107,62,78,300,21
1,0,4.1,161,62,1451,300,21
1,0,4.0,101,62,1023,150,21
1,0,4.1,207,62,1594,250,21
1,0,3.8,32,62,1615,200,21
1,0,3.8,200,62,322,450,21
0,0,3.9,77,62,1547,150,21
0,0,3.6,53,3,188,300,21
1,0,4.0,660,62,323,600,21
1,0,4.0,789,62,90,400,21
1,0,4.1,79,64,864,350,21
1,0,3.8,106,62,1561,200,21
1,0,3.9,202,62,861,250,21
1,1,3.2,60,62,856,400,21
1,0,3.9,65,63,819,250,21
0,0,3.0,33,62,1563,400,21
0,0,4.1,341,62,1669,300,21
1,0,3.9,56,62,256,400,21
1,0,3.6,79,62,1552,500,21
0,0,3.7,96,62,817,500,21
0,0,2.8,63,62,937,500,21
1,0,3.4,63,62,266,400,21
0,0,3.7,71,62,1502,500,21
1,0,3.1,165,62,825,350,21
1,0,3.9,457,62,270,400,21
1,0,3.9,252,62,1190,500,21
1,0,3.4,48,62,1156,300,21
1,0,4.2,93,62,1561,300,21
0,0,3.7,163,62,235,300,21
0,0,4.1,399,62,1178,300,21
0,0,3.4,8,62,1156,450,21
0,0,3.8,38,62,531,300,21
0,0,3.8,41,62,210,100,21
1,0,3.8,113,30,769,500,21
1,1,4.7,4840,59,1458,1300,21
1,1,4.2,515,20,1130,800,21
0,1,4.1,2050,20,1375,1600,21
0,1,4.3,606,21,149,2500,21
1,1,4.1,632,20,47,1100,21
0,0,4.0,35,17,429,1100,21
1,0,4.3,657,17,427,750,21
1,0,4.2,452,20,1530,700,21
0,1,4.1,327,46,1397,1300,21
1,1,4.2,476,20,1272,1700,21
1,0,4.1,398,20,544,600,21
1,1,4.2,865,22,659,1000,21
1,1,4.2,570,20,570,1200,21
0,0,3.9,435,20,1140,550,21
0,0,3.9,175,20,92,600,21
1,0,2.9,111,20,618,500,21
1,0,4.3,1135,13,438,800,21
1,0,3.7,97,16,373,650,21
0,0,4.1,215,3,188,200,21
1,0,3.9,256,20,1097,700,21
1,0,3.9,260,20,1196,650,21
0,0,3.9,54,62,622,200,21
1,0,4.1,405,20,1378,750,21
1,0,3.8,160,20,608,1300,21
1,0,3.7,83,20,1196,500,21
1,0,3.9,54,62,1652,200,21
0,0,2.8,255,20,1196,1000,21
0,0,3.8,263,20,558,650,21
0,0,4.0,90,62,1568,300,21
0,0,4.0,109,62,1080,400,21
0,0,3.3,90,13,445,500,21
1,0,3.7,93,62,1196,500,21
1,0,3.7,77,62,1156,300,21
1,0,4.0,494,62,235,300,21
1,0,3.3,262,20,1196,500,21
1,0,3.4,157,62,1497,300,21
0,0,3.8,171,62,1563,250,21
1,0,3.5,128,20,558,700,21
0,0,3.9,49,62,558,400,21
0,0,2.7,231,62,282,350,21
1,0,3.5,61,62,1002,300,21
0,1,3.9,158,20,1446,1100,21
0,0,2.7,54,20,1602,500,21
1,0,2.7,66,62,106,400,21
1,0,3.7,131,62,1589,250,21
0,0,3.9,119,21,1537,800,21
1,0,2.9,45,13,383,600,21
1,0,2.8,157,20,1145,700,21
1,0,3.9,147,62,1476,600,21
1,0,2.8,142,3,181,300,21
0,1,4.3,2716,5,718,1300,21
0,1,4.3,485,54,1124,2000,21
1,1,4.1,2169,27,539,2000,21
0,1,4.4,4611,46,156,1700,21
0,1,4.2,1461,60,667,1500,21
0,1,4.2,225,60,690,1000,21
0,1,4.2,549,26,1404,1500,21
0,1,4.1,613,27,624,2800,21
0,0,3.8,623,46,1254,3000,21
0,0,2.6,408,57,1196,1000,21
0,1,4.0,195,47,1368,3000,21
0,1,4.2,261,21,1661,1500,21
0,0,4.6,4021,54,647,1500,21
0,1,4.2,3133,46,624,2500,21
0,1,4.5,8413,61,11,2000,21
0,1,4.4,888,37,148,3000,21
1,1,4.4,2242,39,1014,3000,21
0,0,4.5,1602,21,1547,1500,21
0,1,4.4,371,54,139,1500,21
0,0,4.4,2428,25,1124,1500,21
0,1,4.5,5284,21,5,2500,21
1,1,4.5,1250,21,146,1700,21
0,1,4.3,2233,55,694,1700,21
0,1,4.4,2054,21,927,1200,21
1,1,4.4,3712,23,1464,1300,21
0,0,4.2,643,60,671,1300,21
1,1,4.3,3496,61,646,1700,21
0,0,4.3,1050,46,1114,1500,21
1,1,4.4,498,5,1124,1900,21
0,0,4.3,1721,46,711,1300,21
0,1,4.4,133,21,1225,1000,21
0,1,4.2,1430,57,898,1300,21
0,1,4.2,261,57,31,1500,21
0,1,4.2,479,46,878,3000,21
0,0,4.3,2272,5,885,1100,21
0,1,4.3,300,5,1104,1200,21
1,1,4.2,2291,21,815,1400,21
0,0,4.2,1345,57,697,1100,21
1,1,4.0,938,21,22,1000,21
0,1,4.1,102,57,664,1000,21
1,1,4.2,409,5,892,1600,21
0,1,3.9,684,21,1559,1200,21
0,0,4.1,1545,57,760,1200,21
0,1,4.1,558,60,878,1100,21
0,0,3.9,952,57,1196,1100,21
0,0,4.0,516,4,1235,1000,21
1,0,4.0,1218,4,663,2000,21
0,0,4.2,38,4,897,2000,21
0,0,2.0,397,46,878,1500,21
0,1,4.0,749,57,886,1100,21
0,0,3.9,190,4,878,600,21
0,0,3.9,235,5,996,1000,21
0,0,3.7,298,57,1296,1000,21
0,0,4.0,95,46,878,2000,21
0,1,4.0,64,46,878,1500,21
0,0,3.9,73,46,1621,2500,21
0,1,4.1,100,46,887,2400,21
0,1,3.8,110,4,1196,1400,21
1,1,4.7,4840,59,1458,1300,21
0,1,4.3,606,21,149,2500,21
0,0,4.2,2030,26,26,1200,21
0,1,4.1,327,46,1397,1300,21
0,1,4.3,2721,5,718,1300,21
0,1,4.4,220,5,125,1200,21
0,1,4.2,1462,60,667,1500,21
0,1,4.2,227,60,690,1000,21
0,1,4.2,549,26,1404,1500,21
1,1,4.4,232,5,122,2000,21
0,1,4.1,338,21,1050,1800,21
0,0,2.6,408,57,1196,1000,21
0,1,4.0,195,47,1368,3000,21
0,1,4.2,261,21,1661,1500,21
0,1,4.5,8414,61,11,2000,21
0,0,4.5,1604,21,1547,1500,21
0,1,4.5,5285,21,5,2500,21
1,1,4.5,1255,21,146,1700,21
0,1,4.4,2054,21,927,1200,21
1,1,4.5,1135,21,208,1200,21
0,0,4.2,644,60,671,1300,21
0,1,4.1,1343,21,810,2100,21
1,1,4.3,3496,61,646,1700,21
1,1,4.4,498,5,1124,1900,21
1,1,4.5,1428,21,521,1700,21
0,1,4.4,134,21,1225,1000,21
0,1,4.2,260,57,31,1500,21
0,1,4.2,1430,57,898,1300,21
0,1,4.2,337,21,1375,1000,21
0,0,4.3,2272,5,885,1100,21
0,1,4.3,300,5,1104,1200,21
1,1,4.2,2291,21,815,1400,21
0,0,4.2,1347,57,697,1100,21
1,1,4.3,509,21,558,1300,21
1,1,4.2,986,21,913,1000,21
1,1,4.0,938,21,22,1000,21
0,1,4.1,102,57,664,1000,21
1,1,4.2,410,5,892,1600,21
0,1,3.9,684,21,1559,1200,21
0,0,4.1,4445,26,12,1200,21
0,1,4.2,275,38,1156,4000,21
0,0,4.1,1545,57,760,1200,21
0,1,4.1,558,60,878,1100,21
1,1,4.1,771,21,29,1200,21
0,0,3.9,952,57,1196,1100,21
0,0,4.0,516,4,1235,1000,21
1,0,4.0,167,21,1156,1700,21
1,0,4.1,1219,4,663,2000,21
0,0,4.2,38,4,897,2000,21
0,1,4.3,430,38,521,3500,21
1,1,4.0,190,21,1361,1300,21
0,1,4.4,185,21,1013,1800,21
0,1,4.0,749,57,886,1100,21
0,0,3.9,190,4,878,600,21
0,0,3.9,235,5,996,1000,21
0,0,3.1,122,21,1304,1200,21
0,0,3.7,298,57,1296,1000,21
0,0,3.5,56,21,154,1800,21
0,1,3.8,110,4,1196,1400,21
1,1,3.9,94,21,1147,1300,21
0,1,3.6,278,21,56,800,21
1,1,4.7,4841,59,1458,1300,21
0,1,4.3,606,21,149,2500,21
0,1,4.2,997,5,705,1400,24
0,1,4.0,820,20,609,1100,24
0,1,4.2,426,24,645,1800,24
1,0,3.7,212,20,1416,900,24
0,0,4.7,3912,16,338,900,24
1,1,4.5,2932,59,1302,1200,24
1,0,4.1,638,13,333,700,24
1,0,4.2,1442,13,459,650,24
1,1,4.0,608,13,486,800,24
1,0,3.9,48,13,491,600,24
1,1,4.4,4873,22,1468,600,24
1,1,4.1,554,13,383,800,24
1,1,4.0,868,22,678,1000,24
1,0,4.0,239,13,454,500,24
1,0,3.9,365,13,477,900,24
1,0,4.1,670,13,463,800,24
0,0,3.9,523,16,457,1100,24
1,0,3.7,126,13,456,700,24
1,0,3.2,58,13,436,900,24
1,0,3.7,168,13,490,700,24
1,0,3.7,67,13,507,250,24
1,0,3.7,55,13,364,400,24
1,0,2.8,114,13,332,600,24
1,0,4.0,336,62,848,500,24
1,0,4.1,187,29,235,650,24
1,0,4.2,1442,13,459,650,24
1,0,3.8,50,29,1196,300,24
1,0,4.0,409,62,942,350,24
1,0,3.3,240,62,1209,400,24
1,0,3.5,226,62,1033,300,24
1,0,3.8,154,62,1209,450,24
1,0,4.1,254,68,1290,400,24
1,0,4.0,1586,20,294,800,24
1,0,3.8,33,72,995,500,24
1,0,4.0,557,62,323,600,24
1,0,4.1,498,62,1196,300,24
1,0,4.2,578,20,128,600,24
1,1,4.0,117,20,1135,1400,24
1,0,4.2,583,13,424,500,24
1,1,4.4,4873,22,1468,600,24
1,0,3.8,204,29,1190,500,24
1,0,3.7,418,62,1636,400,24
1,0,3.8,198,20,604,850,24
1,0,3.2,712,72,267,500,24
1,0,2.9,123,20,609,800,24
1,0,4.1,674,62,1644,250,24
1,0,3.4,90,62,1196,300,24
1,0,3.9,163,62,609,300,24
1,0,3.9,345,20,1196,500,24
1,0,4.0,449,72,863,400,24
1,0,3.8,179,62,84,300,24
1,0,4.0,336,20,1273,500,24
1,0,3.8,76,12,226,100,24
1,0,3.8,464,20,1037,600,24
1,0,4.1,638,13,333,700,24
1,0,3.6,436,20,1474,750,24
1,0,3.9,581,62,322,400,24
1,0,4.0,380,20,625,750,24
1,0,3.9,173,20,1061,450,24
1,0,4.1,250,30,790,500,24
1,0,3.2,192,62,565,400,24
1,0,3.9,76,29,1113,600,24
1,1,4.3,3077,54,140,1700,24
1,0,4.0,120,29,1465,800,24
1,0,4.0,154,71,867,200,24
1,0,4.0,124,62,202,300,24
0,0,3.9,133,2,181,500,24
1,1,3.8,258,20,50,600,24
1,0,3.9,111,62,1563,300,24
1,0,4.1,1107,20,1002,700,24
1,0,4.1,322,30,792,400,24
1,0,4.0,536,20,561,650,24
1,0,4.0,233,62,842,500,24
1,0,4.0,239,13,454,500,24
1,0,2.7,94,62,1644,300,24
1,1,4.5,2932,59,1302,1200,24
1,0,4.2,421,20,523,700,24
1,0,4.0,108,12,821,250,24
1,0,3.2,158,20,1589,400,24
1,0,3.5,140,62,1156,300,24
1,0,3.9,267,62,1547,200,24
1,0,3.2,58,13,436,900,24
1,0,3.4,43,62,821,350,24
1,0,3.8,67,30,956,450,24
1,0,3.9,162,20,1196,700,24
1,0,4.1,184,12,217,500,24
1,0,3.7,69,20,1327,650,24
1,0,4.0,702,20,966,700,24
1,1,4.0,608,13,486,800,24
1,0,4.0,106,62,817,150,24
1,0,4.0,159,70,1121,400,24
1,0,3.9,92,30,956,500,24
1,1,4.2,680,20,694,800,24
1,1,3.9,116,20,1196,700,24
1,0,3.9,81,30,767,300,24
1,0,2.9,140,20,947,650,24
1,0,4.0,105,62,1547,300,24
1,0,3.3,210,62,1034,450,24
1,0,3.0,50,20,1599,400,24
1,0,3.6,119,20,1277,400,24
1,0,3.7,59,62,1046,500,24
1,0,4.0,255,30,789,500,24
1,0,3.1,75,62,1476,600,24
1,0,4.2,100,20,1222,1000,24
1,0,3.7,118,62,1272,400,24
0,0,4.7,3912,16,338,900,24
1,1,3.5,137,21,1308,1250,24
1,0,3.6,89,20,1384,650,24
1,0,3.9,281,62,322,500,24
1,0,3.8,162,62,1500,300,24
1,0,3.9,149,5,1537,600,24
1,0,2.8,114,13,332,600,24
1,1,4.1,554,13,383,800,24
1,1,4.0,868,22,678,1000,24
1,0,2.9,67,20,1589,600,24
1,0,3.7,55,13,364,400,24
1,0,3.7,114,62,817,400,24
1,1,3.9,123,57,655,1100,24
1,0,4.1,670,13,463,800,24
0,0,4.2,1282,20,50,800,24
1,0,3.9,257,62,1474,400,24
1,0,3.9,48,13,491,600,24
1,0,3.9,92,62,1552,300,24
1,0,3.6,133,20,286,700,24
1,0,3.7,126,13,456,700,24
1,0,3.9,431,20,700,700,24
1,0,3.6,34,71,1121,100,24
0,1,3.9,510,20,1156,700,24
0,1,4.0,820,20,609,1100,24
0,0,3.9,263,62,1667,400,24
1,0,3.7,212,20,1416,900,24
1,0,3.9,365,13,477,900,24
1,0,3.7,95,62,1589,400,24
1,0,2.6,166,62,1048,350,24
0,0,3.7,167,62,937,500,24
0,0,4.0,95,62,1552,400,24
1,0,3.9,49,30,787,200,24
0,1,3.7,511,20,1156,600,24
1,0,3.7,63,69,1121,150,24
1,0,4.3,252,20,1379,800,24
1,0,3.9,78,62,1062,350,24
0,0,4.3,273,30,951,200,24
0,0,3.9,523,16,457,1100,24
0,0,3.7,318,4,1196,1400,24
0,0,4.0,160,72,1112,450,24
1,0,4.2,253,62,1589,450,24
0,0,3.8,184,62,817,400,24
1,0,3.7,168,13,490,700,24
0,0,4.0,66,20,1654,800,24
1,0,3.7,67,13,507,250,24
0,0,4.1,147,20,326,600,24
0,0,2.5,105,29,235,650,24
0,0,3.4,64,62,1675,400,24
0,0,2.5,79,20,68,700,24
0,0,3.6,74,20,1565,400,24
0,0,3.7,91,20,1603,400,24
1,0,3.6,76,62,1628,300,24
1,0,3.0,66,62,1209,600,24
1,0,4.4,44,72,1392,500,24
1,0,4.2,50,72,1465,600,24
0,0,4.7,3912,16,338,900,24
1,0,4.1,638,13,333,700,24
0,0,4.5,703,30,956,400,24
1,0,4.1,250,30,790,500,24
1,0,4.1,322,30,792,400,24
0,0,4.2,149,35,787,300,24
0,0,4.3,273,30,951,200,24
1,0,4.0,132,62,1121,400,24
0,0,3.9,133,2,181,500,24
1,0,2.6,84,3,175,400,24
1,0,3.9,81,30,767,300,24
1,0,3.9,130,11,778,400,24
1,0,3.9,49,30,787,200,24
1,0,4.0,255,30,789,500,24
0,0,3.9,56,70,1121,350,24
0,0,4.3,969,57,539,1400,24
0,0,4.7,3916,16,338,900,24
0,1,4.5,2732,60,688,1200,24
0,1,4.2,997,5,705,1400,24
1,1,4.5,2935,59,1302,1200,24
1,0,4.2,578,20,128,600,24
1,0,4.2,53,20,1272,500,24
0,0,4.0,307,21,1235,1000,24
0,0,4.2,1282,20,50,800,24
1,0,4.2,420,20,523,700,24
1,0,4.0,1586,20,294,800,24
0,0,4.0,421,20,663,1000,24
1,0,4.1,638,13,333,700,24
0,1,3.9,510,20,1156,700,24
1,0,4.2,1443,13,459,650,24
0,1,4.0,820,20,609,1100,24
1,0,3.9,345,20,1196,500,24
1,0,4.0,337,20,1273,500,24
0,0,3.9,263,62,1667,400,24
1,1,4.0,608,13,486,800,24
1,0,3.9,48,13,491,600,24
1,1,3.9,117,20,1196,700,24
1,0,3.7,120,20,1277,400,24
1,1,4.4,4897,22,1468,600,24
0,0,4.0,95,62,1552,400,24
1,1,4.1,555,13,383,800,24
1,1,4.2,680,20,694,800,24
1,1,4.0,117,20,1135,1400,24
1,0,3.8,465,20,1037,600,24
1,0,3.6,436,20,1474,750,24
0,1,3.7,511,20,1156,600,24
1,0,4.1,1107,20,1002,700,24
1,0,4.0,539,20,561,650,24
0,0,3.7,318,4,1196,1400,24
1,0,4.3,251,20,1379,800,24
1,1,4.0,868,22,678,1000,24
1,0,4.0,239,13,454,500,24
1,1,3.9,123,57,655,1100,24
1,0,3.9,365,13,477,900,24
1,0,4.0,702,20,966,700,24
1,0,4.0,105,62,1547,300,24
1,0,2.9,140,20,947,650,24
1,0,4.1,670,13,463,800,24
0,0,3.9,523,16,457,1100,24
1,0,4.0,380,20,625,750,24
0,1,4.2,426,24,645,1800,24
0,0,3.6,314,20,604,850,24
1,0,3.6,133,20,286,700,24
0,0,4.0,66,20,1654,800,24
1,0,3.7,214,20,1416,900,24
1,0,3.7,126,13,456,700,24
1,0,3.2,192,62,565,400,24
1,0,3.2,58,13,436,900,24
1,0,3.7,168,13,490,700,24
1,0,3.7,69,20,1327,650,24
1,0,3.9,431,20,700,700,24
1,0,3.7,67,13,507,250,24
1,0,3.6,89,20,1384,650,24
1,0,3.7,55,13,364,400,24
0,0,4.1,147,20,326,600,24
1,0,3.0,50,20,1599,400,24
1,0,2.8,114,13,332,600,24
0,0,2.5,79,20,68,700,24
1,0,4.1,500,62,1196,300,24
1,0,4.0,409,62,942,350,24
1,0,4.0,336,62,848,500,24
1,0,3.9,487,62,1474,400,24
1,0,4.1,322,30,792,400,24
0,0,3.7,167,62,937,500,24
0,0,4.2,149,35,787,300,24
1,0,4.0,559,62,323,600,24
1,0,3.9,281,62,322,500,24
1,0,3.5,226,62,1033,300,24
1,0,4.0,124,62,202,300,24
1,0,3.7,59,62,1046,500,24
1,0,4.0,233,62,842,500,24
1,0,3.8,154,62,1209,450,24
1,0,2.6,166,62,1048,350,24
1,0,3.8,162,62,1500,300,24
1,0,2.6,84,3,175,400,24
1,0,3.3,240,62,1209,400,24
1,0,3.9,581,62,322,400,24
1,0,4.1,675,62,1644,250,24
1,0,3.7,114,62,817,400,24
1,0,3.7,418,62,1636,400,24
0,0,3.8,184,62,817,400,24
1,0,3.1,75,62,1476,600,24
1,0,3.9,267,62,1547,200,24
0,0,3.4,64,62,1675,400,24
1,0,3.5,140,62,1156,300,24
1,0,2.7,94,62,1644,300,24
0,0,3.9,56,70,1121,350,24
0,0,3.6,74,20,1565,400,24
